Anthony,Bucco,Republican,http://www.politifact.com/personalities/anthony-bucco/,"
	Anthony Bucco is a Republican State Senator representing parts of Morris and Somerset counties. Prior to joining the Senate in 1998, Bucco served in the State Assembly for three years. Bucco has served as the Senate's Republican Budget Officer since 2009."
James,Buchal,Republican,http://www.politifact.com/personalities/james-buchal/,"James Buchal, a Portland attorney, says he is running for Congress ""because the federal government is out of control and threatening our freedom and prosperity."" Buchal has an A.B. degree in physics from Harvard College, a J.D. from Yale Law School and an M.B.A. from Yale School of Management. He ran unsuccessfully for Oregon attorney general in 2012."
Vern,Buchanan,Republican,http://www.politifact.com/personalities/vern-buchanan/,"
	Vern Buchanan has represented Florida's 13th Congressional District since 2007."
Pat,Buchanan,Pat Buchanan,http://www.politifact.com/personalities/pat-buchanan/,
Ken,Buck,Republican,http://www.politifact.com/personalities/ken-buck/,"
	
	Ken Buck was the 2010 Republican U.S. Senate nominee from Colorado, having unsuccessfully challenged Sen. Michael Bennet for his seat."
Bob,Buckhorn,None,http://www.politifact.com/personalities/bob-buckhorn/,"
	Bob Buckhorn is making his second run for mayor in Tampa's nonpartisan elections on March 1, 2011. He previously served on the City Council from 1995-2003."
Gail,Buckner,Democrat,http://www.politifact.com/personalities/gail-buckner/," 
Served 16 years in the Georgia House of Representatives and two years in the state Senate."
Steve,Buckstein,Newsmaker,http://www.politifact.com/personalities/steve-buckstein/,"
	Steve Buckstein is senior policy analyst at the Cascade Policy Institute, a think tank that advocates for limited government and free-market policies."
Armond,Budish,Democrat,http://www.politifact.com/personalities/armond-budish/,"
	Rep. Armond Budish, a Democrat from Beachwood, Ohio, formerly was speaker of the Ohio House of Representatives. Be became the minority leader in 2011 after Republicans regained control of the House in the 2010 elections."
Knute,Buehler,Republican,http://www.politifact.com/personalities/knute-buehler/,"
	Dr. Knute Buehler is a Bend orthopedic surgeon and Republican candidate for Oregon secretary of state."
Ann,Marie,Republican,http://www.politifact.com/personalities/ann-marie-buerkle/,"
	Ann Marie Buerkle is a Republican U.S. representative from New York, having defeated Rep. Dan Maffei for his seat in the 2010 election."
Warren,Buffett,None,http://www.politifact.com/personalities/warren-buffett/,"
	Warren Buffett is an investor and philanthropist. He is the CEO of Berkshire Hathaway Inc., based in Omaha, Neb."
Building,a,None,http://www.politifact.com/personalities/building-better-ohio/,"
	Building a Better Ohio is a political action committee promoting passage of Issue 2 in Ohio. Passage of the state issue would allow provisions of Senate Bill 5, a law overhauling collective bargaining rules for public workers in Ohio, to be implemented."
Bumper,Sticker,A,http://www.politifact.com/personalities/bumper-sticker/,
Barbara,Buono,Democrat,http://www.politifact.com/personalities/barbara-buono/,"
	 Barbara Buono is a Democratic state senator representing part of Middlesex County. Buono previously served in the State Assembly from 1994 to 2001."
Ginny,Burdick,State,http://www.politifact.com/personalities/ginny-burdick/,
U.S.,Census,None,http://www.politifact.com/personalities/us-census-bureau/,The U.S. Census Bureau oversees the decennial government census and related research including the annual American Community Survey.
Burger,King,None,http://www.politifact.com/personalities/burger-king/,Burger King is an international fast-food restaurant.
Michael,Burgess,Republican,http://www.politifact.com/personalities/michael-burgess/,"
	Burgess, initially elected to Congress in 2002, founded and chairs the Congressional Health Care Caucus, which raises questions about the Democratic-steered overhaul of federal health laws that passed into law in the spring of 2010."
Josh,Burgin,Republican,http://www.politifact.com/personalities/josh-burgin/,"
	Josh Burgin, 34, of Plant City is making his first run for office in seeking the Republican nomination for an at-large seat on the Hillsborough County commission. Burgin previously served as a state legislative aide, a county commissioner's aide and taught American history and English in Russia.  "
Stu,Burguiere,Steve,http://www.politifact.com/personalities/stu-burguiere/,
Mary,Burke,Democrat,http://www.politifact.com/personalities/mary-burke/,"Burke is a former Trek Bicycle executive and former Wisconsin Commerce Department secretary who announced on Oct. 7, 2013 that she would seek the Democratic nomination for governor in Wisconsin in the fall 2014 election against incument Republican Gov. Scott Walker. She lost to Walker on Nov. 4, 2014. She is a school board member in Madison, Wisconsin."
Lon,Burnam,Democrat,http://www.politifact.com/personalities/lon-burnam/,Lon Burnam represented District 90 (which covers parts of Fort Worth and Tarrant County) from 1997 through 2014. He lost his bid for re-election in the 2014 Democratic primary.
Burnt,Orange,The,http://www.politifact.com/personalities/burnt-orange-report/,
Phil,Burress,Republican,http://www.politifact.com/personalities/phil-burress/,"
	Phil Burress, president of Citizens for Community Values"
Bill,Burton,Bill,http://www.politifact.com/personalities/bill-burton/,
John,Burzichelli,John,http://www.politifact.com/personalities/john-burzichelli/,
George,W.,Republican,http://www.politifact.com/personalities/george-w-bush/,"George W. Bush served as the 43rd president of the United States. He was sworn into office on Jan. 20, 2001, re-elected on Nov. 2, 2004, and sworn in for a second term on Jan. 20, 2005. Prior to his presidency, President Bush served six years as the 46th governor of the state of Texas."
Jeb,Bush,Republican,http://www.politifact.com/personalities/jeb-bush/,Jeb Bush has suspended his campaign for president of the United States in 2016. He served two terms as the governor of Florida from 1999 to 2007. He is also the brother of former President George W. Bush and the son of former President George H.W. Bush. 
George,P.,Republican,http://www.politifact.com/personalities/george-p-bush/,"George Prescott Bush, formerly a corporate lawyer, won election as Texas land commissioner in 2014."
John,Buss,None,http://www.politifact.com/personalities/john-buss/,"
	John Buss is the water resources manager for the city of Tallahassee."
Jerome,Buting,Jerome,http://www.politifact.com/personalities/jerome-buting/,
Mark,Butler,Republican,http://www.politifact.com/personalities/mark-butler/,
Viral,BuzzFeed,None,http://www.politifact.com/personalities/viral-buzzfeed/,buzzfeed.com
BuzzFeed's,file,BuzzFeed,http://www.politifact.com/personalities/buzzfeed/,
CATPAC's,file,Organization,http://www.politifact.com/personalities/cat-pac/,"The Conservatives Acting Together PAC is listed with a Dallas address on the Federal Election Commission's website. A May 21, 2012, Texas Tribune news story said the PAC had spent $113,646 on ads supporting former Railroad Commission chair Michael Williams' bid for Congress."
CNN's,file,CNN,http://www.politifact.com/personalities/cnn/,
CNSNews's,file,CNSNews.com,http://www.politifact.com/personalities/cnsnews/,
CQ,Press,CQ,http://www.politifact.com/personalities/cq-press-city-crime-rankings-2010-2011/,
Casey,Cagle,Casey,http://www.politifact.com/personalities/casey-cagle/,
Herman,Cain,Republican,http://www.politifact.com/personalities/herman-cain/,"Herman Cain is an author, columnist and talk radio host. Cain, a former pizza franchise CEO, ran for president as a Republican in 2012."
Matt,Caldwell,Republican,http://www.politifact.com/personalities/matt-caldwell/,Florida District 79 representative (Lehigh Acres). First elected in 2010.
Californians,for,Californians,http://www.politifact.com/personalities/californians-lower-drug-prices/,
Kevin,Cameron,Republican,http://www.politifact.com/personalities/kevin-cameron/,"
	Kevin Cameron is Oregon's House Republican Leader. He represents District 19 in Salem."
Lee,Camp,Lee,http://www.politifact.com/personalities/lee-camp/,
Campaign,Money,Campaign,http://www.politifact.com/personalities/campaign-money-watch/,
Campaign,for,The,http://www.politifact.com/personalities/campaign-americas-future/,
Campaign,for,The,http://www.politifact.com/personalities/campaign-liberty/,
Campaign,for,None,http://www.politifact.com/personalities/georgia-campaign-liberty/,"The Campaign for Liberty describes itself as an organization that believes the U.S. Constitution is a ""living document"" that should be adhered to by lawmakers. The organization supports individual liberty and a ""noninterventionist foreign policy."""
Campaign,for,None,http://www.politifact.com/personalities/campaign-primary-accountability/,"
	Campaign for Primary Accountability is a Texas-based political action committee that is targeting incumbent members of Congress."
Campaign,to,None,http://www.politifact.com/personalities/campaign-defend-america/,Campaign to Defend America is a left-leaning advocacy organization. 
Donna,Campbell,Republican,http://www.politifact.com/personalities/donna-campbell/,"
	Donna Campbell, a New Braunfels physician, won election to represent Texas Senate District 25 in November 2012. In 2010, she was the Republican nominee for the U.S. House seat held by Democrat Lloyd Doggett of Austin."
Stacey,Campfield,Republican,http://www.politifact.com/personalities/stacey-campfield/,"
	Stacey Campfield represents District 7 -- part of Knox County -- in Tennessee's state Senate."
Rachel,Campos-Duffy,Rachel,http://www.politifact.com/personalities/rachel-campos-duffy/,
Steve,Cannon,None,http://www.politifact.com/personalities/steve-cannon/,"Steve Cannon is CEO of Mercedes-Benz USA. Previously, he was the company's marketing director."
Dean,Cannon,Republican,http://www.politifact.com/personalities/dean-cannon/,"
	Dean Cannon (R-Winter Park) is the Florida Legislature's 2010 House Speaker and a lawyer."
Michael,Cannon,Michael,http://www.politifact.com/personalities/michael-cannon/,
Ben,Cannon,Democrat,http://www.politifact.com/personalities/ben-cannon/,"
	Ben Cannon is Gov. John Kitzhaber's chief education adviser. He used to serve in the Oregon House of Represenatives, representing District 46."
Tim,Canova,Democrat,http://www.politifact.com/personalities/tim-canova/,Tim Canova is running in the 2016 Democratic primary for a South Florida congressional seat held by Debbie Wasserman Schultz. 
Francisco,"""Quico""",Republican,http://www.politifact.com/personalities/francisco-quico-canseco/,"Francisco ""Quico"" Canseco, a businessman and banker, won election to the U.S. House in 2010, but lost his re-election bid in 2012."
Eric,Cantor,Republican,http://www.politifact.com/personalities/eric-cantor/,"Eric Cantor is a seventh-term congressman representing the Seventh District of Virginia. In December 2008, he was elected to serve as the Republican Whip. Two years later he was elected Majority Leader, a position he currently holds. Cantor previously sat on the House Ways and Means Committee, which has direct jurisdiction over taxes, trade, Social Security, Medicare, prescription drugs for seniors, health care and welfare reform.

 "
Tony,Capezza,None,http://www.politifact.com/personalities/tony-capezza/,Rhode Island state director of the International Brotherhood of Police Officers.
Shelley,Moore,Republican,http://www.politifact.com/personalities/shelley-moore-capito/,Shelley Moore Capito is a U.S. Representative from West Virginia and a Republican candidate for U.S. Senate.
Lois,Capps,Lois,http://www.politifact.com/personalities/lois-capps/,
James,Capretta,James,http://www.politifact.com/personalities/james-capretta/,
Frank,Caprio,Democrat,http://www.politifact.com/personalities/frank-caprio/,"Frank T. Caprio Jr. served as Rhode Island's general treasurer from 2007 through 2010. He ran an unsuccessful campaign for governor in 2010 and ran for treasurer again in 2014, losing in the Democratic primary. Prior to that, he served as a state senator from 1995-2006 and as a state representative from 1991 to 1994. He is married and has two children."
Donald,Carcieri,Republican,http://www.politifact.com/personalities/donald-carcieri/,"
	Donald Carcieri, a Republican, served as Rhode Island's governor from 2003 to 2010. He is a former CEO of Cookson America."
Al,Cardenas,Al,http://www.politifact.com/personalities/al-cardenas/,
Ben,Cardin,Democrat,http://www.politifact.com/personalities/ben-cardin/,Sen. Ben Cardin is a Democrat from Maryland. He has served in the Senate since 2007.
Matthew,Charles,Matthew,http://www.politifact.com/personalities/matthew-charles-cardinale/,
Maria,Cardona,Maria,http://www.politifact.com/personalities/maria-cardona/,
Barbara,Cargill,Republican,http://www.politifact.com/personalities/barbara-cargill/,"
	Barbara Cargill is a science educator who served on the State Board of Education."
John,Carlevale,Republican,http://www.politifact.com/personalities/john-carlevale/,"John Carlevale of West Greenwich, R.I., has run for several offices, most recently in an unsuccessful bid for secretary of state in 2014 as a Republican. A graduate of Mt. Pleasant High School and the University of Rhode Island, he received a graduate degree in child development and family relations. Carlevale spent 33 years in human services,  helped found the Rhode Island chapter of the Social Service Employees Union International, and taught at the Community College of Rhode Island for 31 years. He is co-founder of the State of the State public access television show, which advocates for better government."
Gretchen,Carlson,None,http://www.politifact.com/personalities/gretchen-carlson/,Gretchen Carlson is a co-anchor of the Fox News Channel morning show Fox & Friends.
Tucker,Carlson,Tucker,http://www.politifact.com/personalities/tucker-carlson/,
Margaret,Carlson,None,http://www.politifact.com/personalities/margaret-carlson/,"
	According to her biographical information, Margaret Carlson has written a politics column for Bloomberg. She's a former White House correspondent for TIME and appeared on CNN's ""Capital Gang"" for 15 years."
Pat,Carlson,Republican,http://www.politifact.com/personalities/pat-carlson/,"
	Pat Carlson is a former president of the Texas Eagle Forum, a right-leaning group whose ""mission is to enable conservative and pro-family men and women to participate in the process of self-government and public policy-making so that America will continue to be a land of individual liberty, respect for family integrity, public and private virtue, and private enterprise."""
Russ,Carnahan,Democrat,http://www.politifact.com/personalities/russ-carnahan/,Russ Carnahan is a Democratic congressman from Missouri.
Jay,Carney,None,http://www.politifact.com/personalities/jay-carney/,"
	Jay Carney, the White House press secretary, was formerly employed by TIME magazine and CNN, according to a TIME biographical post."
Chris,Carpenter,Democrat,http://www.politifact.com/personalities/chris-carpenter/,"
	Manages Roy Barnes campaign"
James,Carr,Libertarian,http://www.politifact.com/personalities/james-carr/,"James Carr is a Libertarian candidate for the 7th Congressional District in 2014. He lives in Louisa County and is manager of business operations systems at a community hospital in Charlottesville. He has a bachelors degree in finance from the College of William and Mary, Williamsburg. He has previously worked as a road manager for a rock band and as a financial analyst for a defense contractor."
Jim,Carrey,Comedic,http://www.politifact.com/personalities/jim-carrey/,
Jennifer,Carroll,Republican,http://www.politifact.com/personalities/jennifer-carroll/,"
	Jennifer Carroll, a former Florida state representative from House District 13 in North Florida, was elected Florida lieutenant governor on Nov. 2, 2010, as Gov. Rick Scott's running mate. Carroll resigned from office on March 13, 2013."
André,Carson,André,http://www.politifact.com/personalities/andre-carson/,
Ben,Carson,Dr. Ben,http://www.politifact.com/personalities/ben-carson/,
Meria,Carstarphen,None,http://www.politifact.com/personalities/meria-carstarphen/,"
	Meria Joel Carstarphen, superintendent of the Austin Independent School District, was previously superintendent of the Saint Paul (Minn.) Public Schools.
	 "
Jimmy,Carter,Democrat,http://www.politifact.com/personalities/jimmy-carter/,"
	Jimmy Carter was elected president of the United States in 1976 and served one term. He won the Nobel Peace Prize in 2002. The native of Plains, Georgia was submarine commander, peanut farmer, state senator and Georgia governor. "
Stefani,Carter,Republican,http://www.politifact.com/personalities/stefani-carter/,"
	Stefani Carter is a Republican state representative from Dallas."
John,Carter,Republican,http://www.politifact.com/personalities/john-carter/,"Carter, of Georgetown, was initially elected to the U.S. House in 2002. He is a former state district judge."
Buddy,Carter,Buddy,http://www.politifact.com/personalities/buddy-carter/,
Liz,Carter,Republican,http://www.politifact.com/personalities/liz-carter/,"
	Liz Carter is a Republican running for Georgia's 4th Congressional District."
Jason,Carter,Democrat,http://www.politifact.com/personalities/jason-carter/,"
	Jason Carter was elected to the Georgia Senate in May 2010, representing portions of DeKalb County. He is an attorney at the business litigation firm of Bondurant, Mixson & Elmore, LLP. Carter is the grandson of former U.S. president and Georgia governor Jimmy Carter."
Stephen,Carter,Stephen,http://www.politifact.com/personalities/stephen-carter/,
Alberto,Carvalho,None,http://www.politifact.com/personalities/alberto-carvalho/,"
	Alberto Carvalho is the superintendent for Miami-Dade Public Schools, the nation's fourth-largest school district."
James,Carville,Democrat,http://www.politifact.com/personalities/james-carville/,James Carville is a Democratic political consultant and political commentator.
Caroline,Casagrande,Republican,http://www.politifact.com/personalities/caroline-casagrande/,"
	Caroline Casagrande is a Republican assemblywoman from Freehold, NJ, representing District 11."
Jean,Casarez,Jean,http://www.politifact.com/personalities/jean-casarez/,
Cascade,Policy,Cascade,http://www.politifact.com/personalities/cascade-policy-institute/,
Steve,Case,Steve,http://www.politifact.com/personalities/steve-case/,
Bob,Casey,Democrat,http://www.politifact.com/personalities/bob-casey/,"
	Bob Casey, a Democrat, is a U.S. Senator representing Pennsylvania."
Kriner,Cash,Kriner,http://www.politifact.com/personalities/kriner-cash/,
Bill,Cassidy,Republican,http://www.politifact.com/personalities/bill-cassidy/,"Bill Cassidy, a Republican, represents a Louisiana disrict in the U.S. House of Representatives. He challenged incumbent Democratic Sen. Mary Landrieu in 2014."
Kathy,Castor,Democrat,http://www.politifact.com/personalities/kathy-castor/,"
	Kathy Castor is a member of the U.S. House of Representatives for Florida’s 14th Congressional district, which includes Tampa and St. Petersburg and parts of Hillsborough, Pinellas and Manatee counties. She was first elected in 2006."
Raúl,Castro,Raúl,http://www.politifact.com/personalities/raul-castro/,
Joaquin,Castro,Democrat,http://www.politifact.com/personalities/joaquin-castro/,"Initially elected to the Texas House in 2002, Joaquin Castro initially won election to the U.S. House in November 2012."
Julián,Castro,Democrat,http://www.politifact.com/personalities/julian-castro/,"Julián Castro, initially elected mayor of San Antonio in May 2009, later resigned to serve as U.S. secretary of Housing & Urban Development. Castro keynoted the 2012 Democratic National Convention."
Cato,Institute,The,http://www.politifact.com/personalities/cato-institute/,
David,Caton,Republican,http://www.politifact.com/personalities/david-caton/,"David Caton is executive director of the Florida Family Association, a group that fights against pornography and gay rights and addresses other social concerns."
Causa,Oregon,Organization,http://www.politifact.com/personalities/causa-oregon/,"Causa Oregon, based in Salem, is the Northwest's largest Latino civil and human rights organization. Its mission is to ""foster a society that recognizes the contributions of immigrants and upholds the values of democracy, equality, and respect."""
Chad,Causey,Democrat,http://www.politifact.com/personalities/chad-causey/,"
	Chad Causey was the unsuccessful 2010 Democratic nominee in the race to succeed retiring Rep. Marion Berry, D-Ark. Previously, Causey spent 10 years working as an aide to Berry, including four years as his chief of staff."
Neil,Cavuto,Neil,http://www.politifact.com/personalities/neil-cavuto/,
James,Cenerini,Labor,http://www.politifact.com/personalities/james-cenerini/,"
	James Cenerini is the legislative affairs/political action coordinator for Council 94, Rhode Island's largest state and municipal employees union."
Central,Falls,The,http://www.politifact.com/personalities/central-falls-police-department/,
Michael,Cerullo,None,http://www.politifact.com/personalities/michael-cerullo/,"Michael C. Cerullo is a psychotherapist in private practice in Exeter, R.I."
Samir,Chachoua,Samir,http://www.politifact.com/personalities/samir-chachoua/,
Lincoln,Chafee,Democrat,http://www.politifact.com/personalities/lincoln-chafee/,"Lincoln Chafee is running for the Democratic nomination for president in 2016. He served one four-year term as Rhode Island's governor, beginning on Jan. 4, 2011. He was the first Independent to be elected to that office. He subsequently became a Democrat. As a Republican, he served as mayor of Warwick from 1992 to 1999, when he was appointed to the U.S. Senate following the death of his father, Sen. John H. Chafee. He was elected to a full Senate term in 2000. He is married with three children. In April 2015 he formed an exploratory committee to consider running for President."
Jason,Chaffetz,Republican,http://www.politifact.com/personalities/jason-chaffetz/,"
	Rep. Jason Chaffetz, R-Utah, a second-term congressman, is the national security chair for the House Oversight and Reform Committee."
Chain,email,Chain,http://www.politifact.com/personalities/chain-email/,
Gordon,Challstrom,Republican,http://www.politifact.com/personalities/gordon-challstrom/,Gordon Challstrom is a Medford businessman and Republican who is running for governor. 
Jill,Chambers,Republican,http://www.politifact.com/personalities/jill-chambers/,"
	State House Rep. Jill Chambers has represented north DeKalb county near Buford Highway since 2003. She is best known for serving on the MARTA oversight committee known as MARTOC."
Saxby,Chambliss,Republican,http://www.politifact.com/personalities/saxby-chambliss/,"
	Saxby Chambliss, a Republican, is a United States senator from Georgia"
Ronnie,Chance,Republican,http://www.politifact.com/personalities/ronnie-chance/,"Ronnie Chance, a Republican, is the majority leader of the Georgia Senate. Chance worked for U.S. Rep. Mac Collins and was U.S. Sen. Bob Dole’s executive director in Georgia when Dole ran for president in the mid-1990s. He represents portions of Fayette County."
ChangeAustin.org's,file,None,http://www.politifact.com/personalities/change-austinorg/,"ChangeAustin.org, a political action committee founded in 2008, describes itself as ""dedicated to bringing ordinary voters of all persuasions and Austin’s local businesses to City Hall to demand fiscal restraint, open government, and that growth should pay for itself.   In essence, we are about building a cross-partisan movement for political reform."""
Jeff,Chapman,Republican,http://www.politifact.com/personalities/jeff-chapman/,Jeff Chapman is a GOP candidate for governor of Georgia
John,Charles,Libertarian,http://www.politifact.com/personalities/john-charles/,"
	John Charles is the president and CEO of the Cascade Policy Institute, a free-market think tank."
Dominic,Chavez,None,http://www.politifact.com/personalities/dominic-chavez/,"
	Dominic Chavez ran for Place 5 on the Austin City Council in May 2012."
Linda,Chavez-Thompson,Democrat,http://www.politifact.com/personalities/linda-chavez-thompson/,"
	Linda Chavez-Thompson, who has West Texas roots, was the 2010 Democratic nominee for lieutenant governor of Texas. The long-time activist with the AFL-CIO also rose to prominence in the national Democratic Party."
Liz,Cheney,Liz,http://www.politifact.com/personalities/liz-cheney/,
Dick,Cheney,Dick,http://www.politifact.com/personalities/dick-cheney/,
Gen.,Peter,Gen.,http://www.politifact.com/personalities/gen-peter-chiarelli/,
Children's,Healthcare,Children's,http://www.politifact.com/personalities/childrens-healthcare-atlanta/,
Bud,Chiles,Independent,http://www.politifact.com/personalities/bud-chiles/,"
	Lawton ""Bud"" Chiles III is the son of former Florida Gov. Lawton Chiles. He campaigned as an independent candidate for Florida governor in 2010 and withdrew in September, between the primary and general elections, citing a lack of money."
Michael,Chippendale,Republican,http://www.politifact.com/personalities/michael-chippendale/,"
	Michael W. Chippendale, of Foster, is a Republican state representative for District 40 in Rhode Island."
John,Chisholm,John,http://www.politifact.com/personalities/john-chisholm/,
Kari,Chisholm,Democrat,http://www.politifact.com/personalities/kari-chisholm/,"Kari Chisholm blogs for and ehlps run Blue Oregon, a left-leaning political website."
Warren,Chisum,Republican,http://www.politifact.com/personalities/warren-chisum/,"
	Warren Chisum sought the Republican nomination for a seat on the Texas Railroad Commission in 2012."
Gary,Chiusano,Republican,http://www.politifact.com/personalities/gary-chiusano/,"
	Gary Chiusano is a Republican state Assemblyman representing parts of Morris, Sussex and Warren counties. Chiusano previously served as a Sussex County freeholder."
Joseph,Chiusolo,Republican,http://www.politifact.com/personalities/joseph-chiusolo/,"
	Joseph Chiusolo is a Republican candidate for Essex County Freeholder. Chiusolo currently serves as deputy mayor in Cedar Grove."
Upendra,Chivukula,Democrat,http://www.politifact.com/personalities/upendra-chivukula/,"
	Upendra Chivukula is a Democratic state Assemblyman who represents parts of Middlesex and Somerset counties. He is challenging U.S. Rep. Leonard Lance for a seat in the House of Representatives this November."
Chris,Chocola,Republican,http://www.politifact.com/personalities/chris-chocola/,"Chris Chocola is president of the Club for Growth, an advocacy group for fiscally conservative, free-market policies. He is a former Republican member of the U.S. House representing a district in Indiana."
Choose:,New,None,http://www.politifact.com/personalities/choose-new-jersey/,"
	Choose: New Jersey is a nonprofit organization that markets the state to attract businesses and jobs to New Jersey."
Wayne,Christian,Republican,http://www.politifact.com/personalities/wayne-christian/,"
	Wayne Christian of Center, first elected to the Texas House of Representatives in 1996, lost his bid for the GOP nod in 2012."
Christian,Broadcasting,Organization,http://www.politifact.com/personalities/christian-broadcasting-network/,"
	The Christian Broadcasting Network was founded by Christian evangelist and Republican politician Pat Robertson. The network is headquartered in Virginia Beach, Virginia. Gordon Robertson, Pat's son, is CBN's CEO. The network produces The 700 Club and other syndicated shows."
Christians,for,Satirical,http://www.politifact.com/personalities/christians-michele-bachmann/,
Chris,Christie,Republican,http://www.politifact.com/personalities/chris-christie/,"Chris Christie is the governor of New Jersey and a candidate for the Republican nomination for president in 2016. As governor, Christie won office in 2010 and was re-elected in 2014. Prior to that, he was U.S. Attorney for the District of New Jersey from 2002 to 2008. "
Ron,Christie,Ron,http://www.politifact.com/personalities/ron-christie/,
Steven,Chu,Democrat,http://www.politifact.com/personalities/steven-chu/,"
	Steven Chu is the current Secretary of Energy in the administration of President Barack Obama. He is a Nobel Prize winner for physics, and was formerly the director of the Lawrence Berkeley National Laboratory."
Vincent,"""Buddy""",Independent,http://www.politifact.com/personalities/vincent-buddy-cianci/,"Vincent ""Buddy"" Cianci is a talk-radio host and ex-convict who spent more time serving as mayor of Providence (21 years from 1975 to 2002) than anyone in the city's history. He is the author of ""Politics and Pasta: How I Prosecuted Mobsters, Rebuilt a Dying City, Advised a President, Dined with Sinatra, Spent Five Years in a Federally Funded Gated Community, and Lived to Tell the Tale."" He was defeated in the 2014 mayoral election when he ran as an independent."
David,Cicilline,Democrat,http://www.politifact.com/personalities/david-cicilline/,"
	
	David Cicilline was elected to the 1st Congressional District in 2010. Before that, he was mayor of Providence, beginning in January, 2003. A Brown University graduate, he received his law degree from Georgetown University Law Center."
Jackie,Cilley,Democrat,http://www.politifact.com/personalities/jackie-cilley/,"
	Originally from the northern New Hampshire town of Berlin, Jackie Cilley has been elected to both the N.H. House of Representatives and Senate. She is the owner of a marketing firm called Cilley Associates.

	Cilley currently lives in the town of Barrington and teaches at the University of New Hampshire Whittemore School of Business and Economics.

	She served in the House of Representatives from 2004-2006 and the Senate from 2006-2010. While serving at the in the Sanate she chaired  the Executive Departments and Administration committee and was co-chair of the Administrative Rules committee."
Nick,Ciparro,Republican,http://www.politifact.com/personalities/nick-ciparro/,"
	A former pro-audio engineer, attending college to seek a chemical engineering and material science."
Henry,Cisneros,Democrat,http://www.politifact.com/personalities/henry-cisneros/,"Henry Cisneros, a former secretary of Housing & Urban Development and former mayor of San Antonio, is a businessman in the Alamo City."
Citizens,United,Republican,http://www.politifact.com/personalities/citizens-united-political-victory-fund/,"Citizens United Political Victory Fund states that its mission is to support conservative candidates running for federal office who share a vision of reducing the size and scope of government, lowering taxes, cutting spending, promoting traditional family values and winning the war on terror. The group has opposed Sen. John McCain and Rudy Giuliani in the Republican Party primary. It is based in Washington, D.C."
Citizens,for,None,http://www.politifact.com/personalities/citizens-fairness/,Citizens for Fairness is an electioneering communications organization based in Melbourne. The group’s chairperson is listed as Carmella K. Falcone.
Citizens,for,None,http://www.politifact.com/personalities/citizens-lower-taxes-and-stronger-economy/,A political action committee opposing Florida's proposed Amendment 4.
Citizens,for,None,http://www.politifact.com/personalities/citizens-transportation-mobility/,"
	Citizens for Transportation Mobility is an advocacy group that supports a 1 percent sales tax to pay for transportation projects in Georgia."
Citizens,for,None,http://www.politifact.com/personalities/citizens-progressive-wisconsin/,"
	Citizens for a Progressive Wisconsin is an interest group that has been active in state-level politics. According to the Center for Responsive Politics, the liberal organization is primarily active in federal politics."
Citizens,for,None,http://www.politifact.com/personalities/citizens-strong-america/,"
	Citizens for a Strong America is based in Beaver Dam, Wis. It says it ""promotes public policies that reduce tax burdens on families, increase public safety, and protect the rights of parents to make decisions about their children’s medical, psychological and educational well-being."""
Citizens,for,None,http://www.politifact.com/personalities/citizens-republic/,"
	Citizens for the Republic is a conservative advocacy group headed by several veterans of the Reagan Administration."
City,of,City,http://www.politifact.com/personalities/city-atlanta/,
Clackamas,County,The,http://www.politifact.com/personalities/clackamas-county-commission/,
Clackamas,County,Clackamas,http://www.politifact.com/personalities/clackamas-county-democrats/,
Fred,Clark,Democrat,http://www.politifact.com/personalities/fred-clark/,"
	Democrat Fred Clark is a member of the Wisconsin state Assembly, representing the 42nd District near Baraboo. He was elected in 2008. He ran unsuccessfully against Republican state Sen. Luther Olsen in an August 2011 recall election."
Charles,Clark,Charles,http://www.politifact.com/personalities/charles-clark/,
Chris,Clark,None,http://www.politifact.com/personalities/chris-clark/,"
	Chris Clark is president of the Georgia Chamber of Commerce. The chamber is a private organization whose primary goal is to further the business interests of its membership."
Wesley,Clark,Democrat,http://www.politifact.com/personalities/wesley-clark/,"Wesley Clark, a retired Army general, ran for president in 2004."
Amy,Clark,Democrat,http://www.politifact.com/personalities/amy-clark-meachum/,"
	Amy Clark Meachum is a judge for the 201st district court in Travis County."
Richard,Clarke,Richard,http://www.politifact.com/personalities/richard-clarke/,
David,A.,Democrat,http://www.politifact.com/personalities/david-clarke-jr/,"
	David A. Clarke Jr. is a former Milwaukee Police Department patrol officer and commander who was appointed sheriff in March 2002 by Gov. Scott McCallum, a Republican. Clarke, running as a Democrat, has been re-elected to the post since November 2002.

	 

	\"
Dave,Claunch,None,http://www.politifact.com/personalities/dave-claunch/,"Dave Claunch, a business owner, won his first term as mayor of West Lake Hills in 2008 after previously serving of its Wastewater Commission."
Mark,Clayton,Democrat,http://www.politifact.com/personalities/mark-clayton/,"
	Mark Clayton won the Democratic primary for U.S. Senate, although Tennessee's Democratic Party has disavowed him as a Democrat and is asking its members to write in a candidate. He is a floor installer and former Army Reserve aircraft technician."
Clayton,County,None,http://www.politifact.com/personalities/clayton-county-government/,"Clayton County government serves about 250,000 residents and has a five-member board of commissioners. The county seat is Jonesboro, located approximately 20 miles south of Atlanta."
Clayton,County,None,http://www.politifact.com/personalities/clayton-county-schools/,"The Clayton County school district, which has about 51,000 students, is located just south of Atlanta city limits."
Clean,Water,Clean,http://www.politifact.com/personalities/clean-water-portland/,
